3938	2.7	a	India to test new nuclear missile
3939	3.1	a	G7 to China: Ease exchange rate grip
3940	2.9	a	Hatton hands back IBF title again
3941	2.89	a	Bernanke: Economy healthy, but...
3942	3.0	a	Mickelson, Sutherland share lead
3943	3.3	a	Napping is good for your heart, study finds
3944	3.0	a	Princess Masako author: No regrets
3945	3.5	a	Malaysia launches tourism campaign
3946	3.0	a	Tropical Storm Paul's Outer Bands Hit Mexico's Baja California
3947	2.9	a	Study: Africa's Internet gap getting wider
3948	2.14	a	Travel chaos as heavy snow hits UK
3949	2.5	a	Salmonella outbreak traced to peanut butter
3950	2.6	a	Putin: U.S. force fostering nuke ambitions
3951	3.0	a	Nuke detectors to ring New York, official says
3952	3.2	a	Obama: I'm running for president
3953	2.5	a	Israeli Bomblets Plague Lebanon
3954	2.88	a	African-Americans are organ donors these days, but what about bone marrow?
3955	2.7	a	Guinea capital largely calm under curfew, marital law
3956	3.2	a	Bosses sleeping on idea of letting workers take naps
3957	3.0	a	Singapore pampers its waterfront promenade
3958	3.0	a	Rwanda mulls three-child limit
3959	3.0	a	Radical cleric al-Sadr in Iran, U.S. insists
3960	3.38	a	Reports: Harvard set to name first female president
3961	2.78	a	New Indonesia Calamity, a Mud Bath, Is Man-Made
3962	3.1	a	University offers support to New Orleans school
3963	2.5	a	Storm causes slick, icy roads
3964	1.8	a	South Korea fire kills 10 foreigners
3965	3.1	a	Prehistoric lovers found locked in eternal embrace
3966	3.0	a	Peru leader questioned in massacre probe
3967	3.3	a	U.S. commander: Iraq not hopeless
3968	3.0	a	Mardi Gras rebound in the offing for New Orleans?
3969	2.9	a	U.S. Weighs Sanctions Against North Korea
3970	2.67	a	Petraeus takes command in Iraq
3971	1.75	a	6 dead after Utah Mall shooting rampage
3972	2.1	a	Sharks kill four people in 'dull' year
3973	2.6	a	Comedian says government silences critics
3974	3.44	a	Rockers big winners at Brit Awards
3975	2.5	a	Samba school leader killed before Rio carnival
3976	2.8	a	Taiwan's 'Mr. Clean' indicted, steps down
3977	3.0	a	Rice, in Baghdad, Insists That Iraqis Are
3978	2.56	a	Woman fights to keep drunken driver in jail
3979	2.1	a	Al Qaeda group calls for attacks on U.S. oil
3980	3.11	a	Turkmenistan votes for president
3981	2.9	a	Here is some advice to take to heart...
3982	3.0	a	10 don't-miss tax breaks
3983	2.63	a	Police break up Kosovo protests
3984	3.3	a	Messi makes Barcelona squad return
3985	2.4	a	Jump reported in accidental drug-overdose deaths
3986	2.86	a	Senator Says U.S. Should Rethink Iraq Strategy
3987	2.43	a	Lawmakers blast FDA drug safety oversight
3988	3.5	a	Regular naps make hearts healthy
3989	2.86	a	Ice stops trolleys cold
3990	2.9	a	U.S. gunman 'was Srebrenica survivor'
3991	2.45	a	Tow truck drivers accused of stealing cars
3992	3.0	a	Bush: It's time for Congress to back energy plan
3993	3.1	a	'Runway': Making Good Without Making Nice
3994	3.14	a	Toshiba Portege R400
3995	3.2	a	Evacuees can return home after plant blast
3996	2.8	a	Anna Nicole Smith's body lies in legal limbo
3997	2.8	a	France rejects Rwandan investigators
3998	3.2	a	A nap a day may keep the heart doctor away
3999	2.8	a	Pound will not drop Armstrong case
4000	2.86	a	Turkish Writers Say Efforts to Stifle Speech May Backfire
4001	3.0	a	Turkmen acting leader sworn in as new president
4002	3.3	a	Allen and Okur get All-Star call
4003	3.22	a	Svindal claims are golden double
4004	2.0	a	Trolley Square shooting leaves 6 dead, including gunman
4005	2.38	a	Bridge blast stops I-95 traffic
4006	2.88	a	Excerpt: Politicians and the press
4007	3.0	a	North Korea gets 'money and respect'
4008	3.4	a	Beyonce in a bikini as SI's swimsuit cover model
4009	2.1	a	Kurdish Lawmaker Killed in an Attack in Baghdad
4010	3.87	a	Loving with all your ... brain
4011	3.0	a	Latest updates on world's top stories
4012	2.29	a	Beating leaves teen in coma
4013	3.0	a	Tiempo Libre has Grammy dreams
4014	3.1	a	GPS sneakers locate with press of a button
4015	2.7	a	Anti-U.S. Attack Videos Spread on the Internet
4016	2.57	a	Britons deported from Somalia held under Terrorism Act
4017	3.0	a	Updates on world's top stories
4018	3.2	a	YouTube yields surprising payback
4019	2.88	a	Up to 22 inches of snow in forecast
4020	2.8	a	EU condemns 'illegal' CIA flights
4021	2.25	a	Women Face Greatest Threat of Violence at Home, Study Finds
4022	3.0	a	Survey: Tech a tool in teen dating abuse
4023	3.0	a	Tourist spot resists gravity, but not progress
4024	3.0	a	The NFL's 20 biggest potential free agents
4025	3.3	a	World tourism sets record in 2006
4026	2.11	a	BA to charge $470 for an extra bag
4027	3.5	a	Kuerten returns to winners' circle
4028	3.1	a	World's oldest newspaper now exists only online
4029	2.4	a	Japanese whaler afire in Antarctic
4030	2.9	a	Appeal by Chinese Researcher for Times May Soon Be Heard
4031	2.43	a	EU document: Iranian bomb unstoppable
4032	3.2	a	U.S. urged to lead on 'green' actions
4033	3.0	a	See if your city is one of the United States' top 10 fittest or fattest
4034	2.4	a	Lee in pre-World Cup injury scare
4035	2.6	a	Ex-teacher guilty in nude-pictures scheme
4036	3.0	a	Founder returns to Dell helm
4037	3.45	a	Charles Gibson takes over first place
4038	2.2	a	Ex-Border Patrol agent beaten in prison
4039	2.38	a	Brazil Air Force Cites Faults and Confusion in Fatal Crash
4040	2.8	a	'Made in China' irks some Burberry shoppers
4041	3.3	a	Stonehenge workers' village found
4042	3.5	a	Good news for slackers: Naps may cut risk for heart problems
4043	2.8	a	Snowbirds shortening their Florida stays
4044	3.33	a	Win a (concert) date with the Police
4045	3.12	a	Jet flips in snowstorm, none dead
4046	3.0	a	A Mix of Oil and Environmentalism
4047	2.6	a	Frantic 911 call in Ryan O'Neal case
4048	2.6	a	Scientist snoops in astronauts' journals
4049	2.8	a	African nation hopes Whoopi can help
4050	2.5	a	Lawyer seizes Smith's Bahamas home
4051	2.88	a	Was Prince's super show too revealing?
4052	2.9	a	Clijsters looks for a long goodbye
4053	2.86	a	Snow's too deep even for snowmobiles
4054	2.9	a	Study: Female seals picky about mates
4055	2.7	a	"ROUNDUP: Protests erupt despite ""state of siege"" In Guinea"
4056	3.25	a	Beyonce new SI bikini cover girl
4057	3.29	a	Marijuana helps ease HIV nerve pain, study says
4058	2.38	a	Serena misses Bangalore tournament
4059	2.0	a	Dryer blamed for fire killing 39 cats, dogs
4060	3.22	a	Roddick, Murray score in San Jose
4061	3.11	a	Apple trademark dispute settled
4062	3.33	a	U.S. online love brokers eye China
4063	2.7	a	Genghis Khan Beer? Mongolia Grimaces
4064	2.71	a	Taliban leader killed in airstrike
4065	3.1	a	Escape to Prague without the summer hordes
4066	3.1	a	Kathmandu: First snow in 63 years
4067	2.4	a	Nasdaq fails in bid for LSE
4068	2.44	a	Ex-pastor gets death sentence
4069	2.88	a	Baby born on turnpike after dad misses exit
4070	3.1	a	Study links chimps and 'hammers'
4071	2.9	a	UN-Google Earth map climate change
4072	2.2	a	We were 'arrogant and stupid' over Iraq, says US diplomat
4073	3.0	a	Managua Journal: Hold the Mojito and Margarita, Nicaragua Has el Macu
4074	2.0	a	Global Sludge Ends in Tragedy for Ivory Coast
4075	2.3	a	Equipment on Plane in Brazil Collision May Have Been Faulty
4076	2.9	a	New Indonesia Calamity, a Mud Bath, Is Man-Made
4077	2.6	a	Bad reasons to be good
4078	2.3	a	Iraqi Journalists Add Laws to List of Dangers
4079	2.9	a	U.N. Force Is Treading Lightly on Lebanese Soil
4080	3.0	a	Cleric Said to Lose Reins Over Part of Iraqi Militia
4081	2.7	a	Citing Spy Agencies' Study, Democrats Seek Iraq Changes
4082	2.88	a	Military Officials Add to U.S. Criticism of Iraq's Government
4083	2.17	a	Teacher in Hiding After Attack on Islam Stirs Threats
4084	2.9	a	Combative Bush Releases Parts of Terror Study
4085	2.8	a	Growing Unarmed Battalion in Qaeda Army Is Using Internet to Get the Message Out
4086	2.9	a	Iraqi Linked to Sunni Bloc Is Held in Plot, Military Says
4087	3.0	a	Seduced by Snacks? No, Not You
4088	3.4	a	Friends for Life: An Emerging Biology of Emotional Healing
4089	2.12	a	Alzheimer's Drugs Offer No Help, Study Finds
4090	2.38	a	Across Europe, Worries on Islam Spread to Center
4091	2.9	a	Cooking Defines Sephardic Jews at Sukkot
4092	3.4	a	Fitness: Bodies in Motion, Clean and Sober
4093	3.1	a	In God's Name: Religion-Based Tax Breaks: Housing to Paychecks to Books
4094	2.1	a	Yankee Dies in Plane Crash, Official Says
4095	3.0	a	An Elephant Crackup?
4096	3.67	a	With YouTube, Grad Student Hits Jackpot Again
4097	3.3	a	Dow flirts with record highs again
4098	2.5	a	Tropical Storm Isaac forms in Atlantic
4099	2.3	a	New Iraq terror tape calls for abducting foreigners
4100	2.4	a	'Deep regret' for ex-HP exec
4101	3.2	a	'Opportunity' knocks on geologist's dream crater
4102	3.1	a	Porn star candidate campaigns on campus
4103	2.64	a	School ends football season after 0-4 start
4104	3.1	a	Charlie Sheen to become highest-paid sitcom star
4105	2.33	a	We're a pretty kind 'bully'
4106	2.7	a	Jon Stewart mocks benefits of CNN's I
4107	3.0	a	Gunman 'fine' before shooting
4108	3.3	a	Marijuana may stave off Alzheimer's
4109	2.9	a	Kentucky seeks alcohol huffing ban
4110	1.7	a	Toddler died from tainted spinach
4111	2.9	a	Judge dismisses Karr's porn case
4112	2.4	a	Slain Amish girls laid to rest
4113	3.7	a	Goal delight for Sheva
4114	3.2	a	Moderate drinking reduces men's heart attack risk
4115	2.43	a	5,000 flee plant fire
4116	3.0	a	Cher auction fetches double pre-sale estimates
4117	2.9	a	Stars scuffle on 'Grey's Anatomy'
4118	2.5	a	Probe under way in Yankee crash
4119	2.64	a	Warner will not run in '08
4120	2.57	a	Flooding washes out road to Valdez, Alaska
4121	2.6	a	Briton admits U.S. bomb plot role
4122	3.5	a	Tom Cruise and Katie Holmes set wedding date
4123	3.4	a	Madonna files adoption papers
4124	2.56	a	Gunmen kill 9 at Iraqi TV station
4125	2.7	a	Hastert sorry for scandal but not quitting
4126	2.89	a	Ex-JonBenet suspect: Child porn case dropped
4127	1.62	a	Toddler died from E. coli tainted spinach
4128	2.0	a	Disturbing finds in child sex raids
4129	2.5	a	Magazine lists women who had abortions
4130	3.1	a	Pot smokers may avoid Alzheimer's, study says
4131	3.11	a	Student starts white men's club on campus
4132	3.3	a	Kidnapped AP photographer freed in Gaza
4133	2.9	a	Kentucky wants to ban alcohol inhalers
4134	3.2	a	Peter Pan flies into chapter two
4135	2.91	a	Cher's dress, car, bed have new owners
4136	3.0	a	Ex-Virginia gov not running for president
4137	2.9	a	Bush Insists Troops Stay in Iraq, Predicts Midterm Victory
4138	2.78	a	Navarrette: Minutemen have a right to be idiotic
4139	2.7	a	Pit bulls jump miniature pony, leave her bloody
4140	2.3	a	Alaska town cut off from rest of state by flood
4141	3.2	a	Trailblazing trio protects City by the Bay
4142	3.1	a	Madonna files adoption papers in Malawi
4143	2.7	a	'Dr. McDreamy' choked in 'Grey's' scuffle
4144	3.78	a	$10,000 poetry prize awarded
4145	3.33	a	Las Vegas honour for tiger pair
4146	3.5	a	Cher items snapped up at auction
4147	2.29	a	Griffiths scorns Withnail 'play'
4148	3.33	a	Lily Allen wins web music award
4149	2.89	a	Costner appeals in casino wrangle
4150	2.43	a	Beyonce copyright claim rejected
4151	3.0	a	Cohn gunman jailed for 36 years
4152	3.56	a	Melua's deep sea gig sets record
4153	2.0	a	Sri Lanka clashes kill 129 troops
4154	2.0	a	Gunmen kill 11 in Iraq TV raid
4155	2.5	a	Italy drops Sicily bridge plans
4156	3.0	a	UK announces immigration restrictions
4157	3.0	a	Pamuk wins Nobel Literature prize
4158	3.1	a	Madonna adoption bid approved
4159	2.6	a	Man admits UK-US terror bomb plot
4160	3.86	a	Three found alive from missing Russian ship -report
4161	2.4	a	Poison Pill to Swallow: Hawks Hurting After Loss to Vikes
4162	3.0	a	Injured Marathon Winner Leaves Hospital
4163	2.5	a	Hacker unlocks Apple music download protection
4164	2.5	a	Spanish journalist seized in Gaza
4165	2.9	a	Sudan urges UN to replace its special envoy
4166	3.3	a	Resolution approved for international games
4167	3.22	a	Pair of Satellites Will Document Sun in 3-D
4168	3.0	a	Martian Life Could Have Evaded Detection by Viking Landers
4169	3.0	a	Did Viking Probes Miss Life on Mars?
4170	2.7	a	Diplomat acknowledges US arrogance in Iraq
4171	2.33	a	More Human Remains Found at Ground Zero
4172	2.67	a	How to Prevent Iraq From Getting Even Worse
4173	2.11	a	Bombers kill shoppers
4174	2.5	a	Tensions as Hungary marks uprising
4175	2.7	a	Stanford study warns of Internet addiction
4176	3.0	a	A Picture and A Thousand Words
4177	2.36	a	Parachutist dies at bridge-jump festival
4178	2.1	a	US Troops Killed In October In Iraq
4179	3.0	a	Chefs not counting calories, study finds
4180	2.2	a	Deaths linked to flu vaccine
4181	2.8	a	Perfect lives lose their focus
4182	2.6	a	Bread-Heavy Diet Linked to Kidney Cancer
4183	3.22	a	Vegetables, not fruit, slow brain decline
4184	2.3	a	Two Hussein allies are hanged, Iraqi official says
4185	2.9	a	Sights and sounds from CES
4186	3.1	a	Schuey sees Ferrari unveil new car
4187	2.6	a	Closings and cancellations top advice on flu outbreak
4188	2.38	a	Trucks swallowed in subway collapse
4189	3.14	a	Sarkozy letter surprises French cartoons hearing
4190	2.89	a	Building a memorial to a son, one child at a time
4191	2.75	a	Lawmaker seeks iPod ban in crosswalks in New York
4192	2.5	a	Diabetic waits months for eyeglasses
4193	2.88	a	Israel insists on Lebanon overflights
4194	2.7	a	Sudan tells United Nations envoy to leave in 72 hours
4195	3.3	a	5000 years on but couple still hugging
4196	3.1	a	Ozzy, a Hero for the hard-rocking masses
4197	2.88	a	CIA leak trial summary
4198	3.4	a	Dance movie takes over No. 1
4199	3.0	a	Asian nations urge Myanmar reform
4200	2.7	a	Britain to restrict immigrants from new EU members
4201	2.75	a	Carphone Warehouse's mixed signals
4202	2.9	a	Democrats plot Bush troop increase censure
4203	2.44	a	Cisco sues Apple over iPhone name
4204	3.3	a	Inter Milan set Serie A win record
4205	3.1	a	US Airways boosts bid for Delta
4206	2.7	a	Bears fan loses bet and changes name
4207	2.5	a	Global National Major child porn ring bust
4208	2.9	a	'Human hair' clue in hunt for airliner
4209	2.9	a	Confusion Reigns In the Expanding Digital World
4210	3.3	a	5 money makeovers
4211	3.0	a	TBS to pay $2M fine for ad campaign bomb scare
4212	3.2	a	"""Stomp the Yard"" has winning moves in its weekend debut"
4213	3.67	a	Discovered boys bring shock, joy
4214	2.7	a	Bernhard set to leave Volkswagen
4215	3.5	a	Game on! London exhibition celebrates the history of video games
4216	3.3	a	Golden Globes on their way
4217	2.6	a	At New OZZFEST, Freedom Ain't Free
4218	3.1	a	Protesters end strike as Nepal PM concedes demands
4219	2.4	a	"Turner pays for Boston ""bombing"""
4220	2.6	a	Two detained in body parts mailing
4221	3.0	a	Essay: about that mean streak of yours: psychiatry can do only so much
4222	3.0	a	Sarkozy heads for clash in cartoons row
4223	2.3	a	Global web of suspects in child-rape download
4224	3.36	a	Making peace from victory over poverty
4225	3.2	a	Blake defeats Moya to retain title
4226	2.4	a	Storms kill, knock out power, cancel flights
4227	2.2	a	Aquarium puts ailing beluga whale to sleep
4228	2.3	a	Microsoft, Sony, we have a problem
4229	2.64	a	A police state? The issues
4230	3.4	a	India's Taj Mahal gets facelift
4231	3.0	a	Cheney to Congress: Can't run Iraq war by committee
4232	3.2	a	Fortune: Looking beyond the iPhone
4233	2.1	a	Marine killed in fighting west of Baghdad
4234	2.9	a	Really?: The claim: the back seat of a car is the safest place to sit
4235	3.0	a	News analysis: Iranian boast is put to test
4236	3.3	a	Virtual 'American Idol' hits right notes
4237	2.3	a	Iraq car bombings kill 22 People, wound more than 60
4238	3.4	a	'Stomp' steps to No. 1 at box office
4239	3.4	a	Google executive acts as goodwill envoy
4240	2.0	a	Filipino woman kidnapped in Nigeria
4241	3.12	a	Seahawks, Bears vie for shot at NFL title
4242	3.1	a	Scientists create first cloaking device
4243	2.89	a	Brown not buried as estate issues loom
4244	3.12	a	Will Rob Cohen Direct Third 'Mummy'?
4245	3.4	a	EU will urge China to go green
4246	3.2	a	17th-Century Remedy; 21st-Century Potency
4247	3.09	a	Forecasters expect toasty 2007
4248	3.2	a	'Sunshine' Goydos wins Sony open
4249	2.0	a	Teacher charged with sex assault
4250	3.1	a	Merck: Gardasil may fight more strains
4251	2.5	a	Mountain glaciers melting faster, United Nations says
4252	2.5	a	Snow causes airport closures in Britain
4253	3.22	a	Amateur rocket scientists reach for space
4254	2.8	a	Too little sleep may mean too fat kids
4255	3.1	a	Visitors to Eiffel Tower climb to record in 2006
4256	3.0	a	Queen battles Bond for Baftas
4257	2.25	a	Walters on Trump: 'Poor, pathetic man'
4258	2.6	a	Confusion Reigns In the Expanding Digital World
4259	2.5	a	Iran says it will strike US interests if Attacked
4260	3.1	a	Palestinian factions to resume talks
4261	3.28	a	Study: men's sweat triggers high sexual arousal in women
4262	2.6	a	Archaeologists find remains of couple locked in a hug
4263	3.12	a	Stenson defends his title at Dubai
4264	3.0	a	Taking the plunge
4265	3.0	a	Updates on world's top stories
4266	3.3	a	PM: Havana deal a good experiment
4267	2.1	a	Deaths linked to flu vaccine
4268	2.88	a	Man rides stationary bike for 85 hours
4269	2.5	a	Ice storm coating Midwest
4270	3.0	a	ASEAN talks end on energy-security
4271	2.6	a	Iraqi death toll exceeded 34,000 in 2006, United Nations says
4272	2.8	a	Israel intensifies military flights over Lebanon
4273	3.4	a	New gadgets galore at tech show
4274	1.9	a	Another death at Georgia Aquarium
4275	2.88	a	US to urge Nato Afghan spring offensive
4276	2.56	a	Israel admits using phosphorous shells in Lebanon
4277	2.7	a	UK letter bombs may be from extremist drivers
4278	3.0	a	Federer overcomes a ragged start
4279	2.8	a	Rowdy fans ejected from the Open
4280	3.5	a	Terai protesters hail 'historic' victory over government
4281	2.0	a	Anger at release of two held over beheading plot
4282	3.0	a	Bush adamant on troops to Iraq
4283	3.0	a	Bebe Neuwirth gets to 'wiggle again'
4284	3.0	a	Sleep more to fight childhood obesity
4285	2.25	a	4th person dies after receiving flu shot
4286	2.2	a	Abbas rejects temporary state
4287	2.5	a	Investigation of child porn site hits 77 nations
4288	2.71	a	Sleuths close in on Odysseus home
4289	3.0	a	Variety: Johnny Depp to make movie of spy poisoning
4290	2.25	a	Ice storm cripples central U.S.
4291	3.0	a	Park stars as United maintain lead
4292	3.44	a	Prehistoric Romeo and Juliet discovered
4293	3.2	a	India's famous landmark gets facelift
4294	1.8	a	Participant in water-drinking contest dies
4295	2.9	a	Apple drops bombshell with iPhone
4296	3.1	a	Shiite fighters arrested in crackdown, Iraq says
4297	3.0	a	Rio De Janeiro journal: drawing lines across the sand, between classes
4298	3.0	a	Models' health guidelines -- will they help?
4299	3.1	a	Stepping back in time at ski resort
4300	2.5	a	Test cricketer jailed over killing
4301	3.4	a	Walnuts 'combat unhealthy fats'
4302	2.9	a	Apple to Vista upgraders: 'Wait'
4303	2.4	a	Injured Sarwan to miss one-dayers
4304	2.2	a	Firms on alert for letter bombs
4305	3.27	a	Asif returns with four-wicket haul
4306	3.0	a	Bush authorized Iranians' arrest in Iraq, Rice says
4307	2.3	a	Porn ring scandal reaches Australia
4308	2.7	a	Deputy health minister arrested in US-Iraqi raid
4309	3.4	a	Finally, Senate okays anti-terror bill Manila
4310	3.3	a	Matt shines with his Alpine finish
4311	3.0	a	Doctors Seeing Patients Who Think They're Internet Addicted
4312	2.8	a	BP CEO Browne to step down in June
4313	3.1	a	An iPhone by any other name? Surely not
4314	2.2	a	Life in Gaza steadily worsens
4315	3.1	a	The energy challenge | Exotic visions: how to cool a planet (maybe)
4316	3.0	a	Rig-threat cargo ship towed ashore
4317	2.5	a	Palestinians say clashes hurt their cause
4318	3.2	a	China launches two satellites into orbit
4319	3.1	a	Male sweat can raise hormones
4320	2.6	a	Peron held over '70s rights abuses
4321	3.0	a	Space life search turns to TV
4322	2.7	a	Super Bowl ads of cartoonish violence, perhaps reflecting toll of war
4323	3.0	a	YouTube told to drop celeb sex video
4324	3.0	a	Beckham & Posh and more athlete-celebrity couples
4325	3.4	a	City sets up ice storm shelters
4326	2.5	a	Review: 'Alpha Dog' misses the point
4327	3.4	a	Vegetables May Boost Brain Power in Older Adults
4328	2.62	a	Republicans plan to block Iraq debate
4329	3.0	a	Skip the showers: male sweat turns women on, study says
4330	3.1	a	Gently Weeps' lyrics sheet up for sale
4331	3.4	a	Canete wins inaugural Joburg Open
4332	2.5	a	Astronaut may have buckled under stress
4333	2.22	a	Gunmen abduct Filipino woman in Nigeria
4334	2.57	a	Hurricane Paul nears Category 3 status
4335	3.2	a	NFL team's fan of the year: 'Flag Lady'
4336	3.0	a	No 10 rejects police state claim
4337	2.2	a	10 kidnapped at Nigeria oil base
4338	3.1	a	Guy sweat is babe magnet
4339	3.37	a	Township tourism booming in South Africa
4340	2.71	a	'Alpha Dog' misses the point
4341	3.1	a	'Grey's,' 'Pirates' lead People's Choice
4342	2.5	a	Russian ship sinks, 18-member crew missing
4343	2.18	a	Now it's official: Iraq's a mess
4344	2.33	a	Snow brings travel misery to England
4345	2.8	a	US millions fail to buy influence in deadly Gaza power play
4346	3.0	a	PLO ministers agreed upon in Mecca
4347	2.43	a	Squadron apologies over 'friendly-fire' death
4348	3.0	a	Friendly fire pilot 'experienced'
4349	3.0	a	SPACE.com: Black hole triplets spotted
4350	3.44	a	Kate is marrying Doherty
4351	2.9	a	Iran's president urges higher birth rate
4352	2.4	a	Congolese soldiers riot, loot over pay issue
4353	3.0	a	Commodities lead Europe higher
4354	2.9	a	Ingredient in male sweat raises women's hormone levels
4355	3.2	a	Goetschl ends Austrian win drought
4356	2.8	a	Troops massing around Somali town
4357	2.5	a	Tariq Ramadan has an identity issue
4358	2.78	a	Peretz orders IDF to respond with force to north border attacks
4359	3.5	a	Apple set for massive market gains
4360	3.0	a	Hamas, Fatah return to unity gov't talks in Mecca
4361	3.2	a	Pats' fourth-quarter rally finishes Chargers
4362	2.0	a	7 Die As US Helicopter Crashes in Iraq
4363	1.9	a	Millionaire secret Santa dies
4364	3.14	a	Morrissey may cheer up Eurovision
4365	3.0	a	Christian values guide Dungy and the Colts
4366	2.4	a	Israeli woman's tirade spurs PM outrage
4367	3.0	a	Passing exchange becomes political flashpoint
4368	2.2	a	Italy to try US soldier for agent's Iraq death
4369	2.7	a	Tumor Types May Explain Survival Rates for Cancer
4370	3.0	a	Depp to star in spy poisoning film
4371	3.0	a	'24's' Jack Bauer returns
4372	3.29	a	US Airways boosts bid for Delta
4373	2.63	a	Second hanging also went awry, Iraq tape shows
4374	3.14	a	Howell takes one shot lead in Sony Open
4375	2.9	a	Psych checks reviewed after astronaut's crack-up
4376	3.1	a	Martins leads Newcastle fightback
4377	3.0	a	Pluto's revenge: 'Word of the Year' award
4378	3.0	a	European Space Agency
4379	2.0	a	Hackers strike at key Internet servers
4380	3.1	a	Hussein co-defendants executed
4381	2.38	a	Houston, she's got some problems
4382	3.7	a	Amazon.com has 'best ever' sales
4383	2.2	a	Hackers attack root servers
4384	3.1	a	Video games can improve your vision
4385	2.5	a	Internet attacked! (Did anyone notice?)
4386	3.3	a	In Washington, contractors take on biggest role ever
4387	2.22	a	Floods force Malaysia evacuations
4388	2.25	a	Tests of drug to block H.I.V. infection are halted over safety
4389	2.9	a	Zoo polar bear to have root canal
4390	3.45	a	Europe take big Royal Trophy lead
4391	3.0	a	Israel to install cameras to show live Mughrabi footage
4392	3.0	a	PSP number one Sony platform in Japan
4393	3.0	a	England include Giles in WC squad
4394	2.7	a	Beckham 'won't play again for Real'
4395	2.9	a	Eight years for Damilola killers
4396	2.62	a	PC World editor slain at California home
4397	2.67	a	Hands on 'Doomsday Clock' move forward
4398	2.71	a	Zach Braff says he has 'mild depression'
4399	2.5	a	Investigation of child porn site hits 77 nations USA Today
4400	2.6	a	Science panel calls global warming unequivocal
4401	4.33	a	News Baby pandas! Baby pandas! Baby pandas!
4402	3.78	a	Active peace brings the promise of development
4403	3.2	a	Get ready for the earnings
4404	2.7	a	Germany agonizes over a brain drain
4405	2.86	a	Secret hotels in Irish countryside
4406	2.0	a	Small jet crashes on takeoff, killing 2
4407	3.8	a	Travel+Leisure: Next island hot spot: St. Lucia
4408	3.11	a	Real Mallorca rock leaders Sevilla
4409	2.8	a	Abbas condemns Israeli massacre in northern Gaza Strip
4410	2.7	a	Iran's boast on uranium enrichment is put to test
4411	2.7	a	Personal health: for teenagers, the car is the danger zone
4412	3.25	a	Bird watchers flock to see rare owl
4413	2.7	a	Eye on cosmos is lost to short circuit on hubble
4414	1.86	a	Too young for this: facing cancer under 40
4415	3.0	a	Unilever group names new chairman
4416	2.44	a	Minister slams airlines on carbon
4417	3.37	a	Rare optimism as North Korea talks reach crossroads
4418	2.1	a	Man beheaded in southern Thailand
4419	2.6	a	China's 'nightmare scenario'
4420	3.11	a	Annual diving contest in South Korea proves a chilly challenge
4421	2.4	a	Blair says he regrets delays in British soldier's inquest
4422	3.29	a	Iraqi forces detain official suspected in Shia conspiracy
4423	3.3	a	Wellcome awards anti-fat research
4424	3.2	a	Fingers crossed for North Korea
4425	3.12	a	No intention of war with Iran, US says
4426	2.67	a	What Newsom faces in aftermath of scandal
4427	3.1	a	Maggie Gyllenhaal's Globes babysitter: Mom
4428	2.3	a	As inflation soars, Zimbabwe economy plunges
4429	1.71	a	Pledge: I was abused in frat hazing
4430	3.2	a	Bucs find a new kick in life
4431	2.6	a	"Freed Muslim terror suspect says Britain is ""police state"""
4432	2.8	a	Blair apologises over friendly fire inquest
4433	3.0	a	'Cravings' still there, sez Tara
4434	2.78	a	Bill would strip convicted legislators of pensions
4435	2.5	a	Bears watch as lead slips away
4436	3.0	a	In clue to addiction, brain injury halts smoking
4437	3.2	a	NASA revisiting life on Mars question
4438	3.2	a	In rigorous test, talk therapy works for panic disorder
4439	3.14	a	Rice: U.S. won't pull plug on Iraq
4440	2.9	a	Mistrial for officer who refused to go to Iraq
4441	2.8	a	Rebels to join Nepal parliament
4442	2.71	a	EMI warns on profits, boss goes
4443	2.7	a	Subway collapse caught on camera
4444	3.2	a	"POLITICS-US: reprieve for officer who denounced ""Immoral War"""
4445	2.89	a	Hunters stalk world's tallest trees
4446	2.0	a	Police warn of child exploitation online
4447	2.7	a	Fuel spill may lead to missing jet
4448	2.22	a	Sri Lanka floods displace 60,000
4449	3.0	a	Israel says hopes to keep Lebanon border calm
4450	2.1	a	Two Palestinians killed near fence
4451	2.3	a	EarthLink CEO dies at age 49
4452	2.11	a	A star dies, a family feud is born
4453	2.73	a	Personal health: the importance of knowing what the doctor is talking about
4454	3.0	a	Israel's Peretz urges halt to contentious Jerusalem construction
4455	2.33	a	Peter Jackson will never work for me again
4456	3.2	a	U.S. keeps Iran options open
4457	3.3	a	European shares hit fresh highs
4458	3.2	a	For women, nothing's like the smell of men's sweat
4459	3.0	a	Looking beyond the iPhone
4460	2.56	a	Freed kidnap suspect: my terror at police raid
4461	3.1	a	Far away, Super Bowl's losers will be champs
4462	2.14	a	Woman dies after water binge
4463	3.46	a	Mancuso sparks U.S. celebrations
4464	2.8	a	Late penalty costs Roma the points
4465	2.4	a	Mistrial declared in teacher-student rape case
4466	3.2	a	'Bookworm Adventures' wordsmith's joy
4467	3.43	a	iPod good for video games
4468	3.5	a	Review: virtual 'American Idol' hits right notes
4469	2.38	a	Leo battles himself
4470	3.5	a	Three drivers had reason to be proud in Brazil
4471	3.0	a	John Grisham set for court drama
4472	2.75	a	Iraqis fault delayed U.S. plan in attack
4473	2.2	a	Boy Scouts blamed for starting wildfire
4474	2.8	a	China urges UN action on N Korea
4475	2.12	a	Scorpion on a plane, a pantful of pain
4476	3.1	a	Male sweat boosts women's hormone levels
